longitude,latitude
-42.787622,-18.430843
-53.87076,0.148935
-64.477937,-3.580485
-56.136423,-6.340345
-70.711239,-7.352858
-52.951667,-25.79468
-68.10262,-5.116124
-54.071345,-11.618061
-53.280604,-21.860968
-49.640715,-9.824618
-49.948278,-20.221758
-47.978516,-16.455282
-65.890882,-4.869411
-50.627839,-9.723442
-60.075389,-16.452283
-59.206916,-10.245971
-49.521015,-23.339191
-63.573863,-4.176058
-48.985876,-2.249263
-70.064659,-7.164324
-52.62769,-24.053586
-56.818235,-18.356009
-63.704718,-8.340478
-54.453516,-18.267002
-50.769646,-13.870949
-48.322682,0.370321
-69.39189,-2.771542
-65.032364,-3.752838
-68.558728,-7.419845
-53.57561,-8.526441
-58.821293,0.547685
-54.235535,-21.146011
-45.190755,-18.441206
-44.528016,-15.522585
-68.251557,-0.429722
-42.547092,-18.82352
-62.916319,-8.252708
-68.642761,-2.128899
-63.684048,-8.504084
-46.924261,-24.335399
-50.156037,-3.533294
-60.456283,-12.506079
-59.407806,-6.30724
-56.302327,-24.704741
-58.478278,-2.272567
-49.047027,-12.863575
-50.878812,-5.396962
-71.359545,-9.245267
-51.290214,-1.52367
-44.255024,-21.490832
-59.362781,-14.574442
-60.089401,-3.855591
-61.409609,-2.409257
-71.342044,-4.760266
-62.103292,-5.753384
-61.641576,-11.717568
-49.84459,-15.96037
-46.155563,-17.891528
-43.00805,-20.453001
-50.072559,-1.159414
-67.732943,-5.151508
-52.083677,-27.817157
-52.776608,-27.248791
-57.7576,-15.12869
-44.53024,-18.614076
-71.590071,-9.771626
-63.82481,-1.130668
-63.162478,-0.726096
-53.296731,-3.526059
-42.083948,-21.93011
-50.443184,-12.550198
-63.177299,-1.462184
-64.164581,-2.394869
-64.322989,-5.169721
-58.089529,1.509215
-56.649617,-17.5675
-51.095217,-14.089246
-60.93379,-16.496964
-43.578116,-20.754572
-51.415954,-5.141747
-45.022161,-21.75276
-58.885222,-0.624451
-58.427397,-7.795335
-45.806127,-22.529447
-51.412718,-9.522387
-60.411883,-14.975009
-53.737886,-10.365137
-58.631767,-13.851775
-61.032437,-6.239065
-65.706398,-2.407358
-57.40595,-22.750641
-62.95707,-11.511459
-58.908074,-4.054057
-54.062268,-10.785137
-54.321111,-19.26239
-50.956084,-9.292906
-69.048347,0.779376
-48.677398,-0.429689
-41.557938,-20.744928
-49.488875,0.346587
-57.115728,-6.832984
-57.915005,-26.985432
-42.220194,-20.713844
-55.094012,-25.942868
-45.566884,-13.937385
-47.071315,-12.334937
-50.018711,-9.760573
-55.220299,-23.510462
-46.631709,-15.447806
-68.428865,-0.053261
-53.3424,-28.760715
-64.545932,-0.419596
-67.451657,1.180401
-66.339466,-7.241693
-51.655357,-19.526341
-57.628924,-21.527067
-58.243666,0.298763
-63.164197,-4.373156
-71.950487,-5.025658
-54.750338,-18.73295
-58.068446,-2.294699
-51.423539,-13.443447
-49.057478,-13.306698
-52.195106,-17.705922
-55.014802,-21.585942
-41.116063,-22.000792
-55.218728,-0.147337
-50.81978,-11.303093
-48.69617,-14.277711
-55.259282,1.126302
-51.844367,-16.860685
-53.693389,-18.121561
-41.292354,-21.629187
-59.942306,-13.279454
-46.095919,-20.417751
-70.927503,-5.157073
-62.596841,-9.263986
-55.757411,-2.804807
-49.11014,-18.079506
-49.811765,0.011175
-61.012206,-10.393129
-55.477743,-12.553624
-53.622541,-5.676656
-67.303614,-6.830964
-71.16687,-7.890228
-59.209064,-11.225419
-69.867711,-1.463168
-58.164596,-11.696776
-57.717745,-21.021936
-47.456926,-16.861641
-56.417571,-7.168659
-64.812641,-5.768818
-55.909188,-12.199581
-65.895424,0.633522
-71.633824,-3.235789
-57.229088,-13.049971
-57.277541,-25.134127
-49.874343,-18.512563
-52.47966,-24.38552
-48.029016,-13.195922
-57.696584,-9.485573
-51.770391,-10.721223
-53.167921,-29.269451
-48.072329,-13.555811
-53.256381,-11.416578
-55.996979,-5.495315
-52.456663,-23.068444
-54.951219,-11.993469
-52.988732,-8.207202
-70.94464,-7.192352
-62.008793,-7.768333
-55.821107,-31.709313
-63.555033,-8.715762
-51.877435,-28.686183
-44.063193,-16.399721
-52.64314,-8.578086
-51.28953,-20.583275
-49.780405,-24.297951
-46.133086,-23.917225
-59.337142,-13.161174
-61.228089,-13.353681
-54.38267,-19.648193
-48.407088,0.819307
-54.31994,-29.76706
-59.422505,-15.402383
-55.37292,-19.080853
-72.864469,-9.209403
-61.560684,-10.226112
-50.651914,-16.49782
-54.944957,0.523346
-59.546294,-9.678982
-49.16736,-1.610455
-60.398205,-4.251431
-50.46837,-17.716147
-58.508824,-12.742501
-69.032218,-8.763787
-51.98912,-16.861819
-43.577518,-22.058074
-51.85217,-10.383147
-53.88979,-2.520018
-60.216127,1.705063
-57.565926,-24.340139
-54.268974,-28.496592
-55.811903,-28.357864
-50.498789,-3.319117
-49.40533,-11.768144
-65.87499,-3.476697
-55.874061,-29.448435
-65.572414,-2.4333
-62.670498,0.07884
-42.507177,-19.099389
-56.508137,-27.083896
-61.580072,-14.109351
-59.405661,-0.475161
-65.486821,-8.643286
-52.205044,-28.956592
-55.406295,-30.409678
-58.192133,-3.712791
-46.568223,-21.774024
-54.323679,-26.461147
-64.673444,-9.302341
-62.16407,-2.186865
-44.675602,-16.067314
-50.798882,-25.827979
-72.985013,-5.654637
-52.641603,-15.638029
-56.578817,-2.318796
-50.005663,-15.568556
-64.261516,-2.838673
-42.876916,-18.608822
-54.433254,1.270173
-49.534307,-23.375622
-63.7666,0.146531
-67.676416,0.228736
-58.23296,-19.777742
-49.770202,-28.233743
-57.623001,-29.283965
-53.573635,-20.036656
-53.808547,-15.912421
-58.415742,-1.695225
-64.169517,-7.927421
-63.580757,-5.569078
-62.94386,-9.978475
-59.788275,-4.876645
-68.314365,-5.20796
-42.370713,-22.603443
-54.782611,-28.143727
-63.31615,-9.855461
-55.278515,-9.732713
-56.47955,-26.460542
-53.065498,-5.055305
-55.297058,1.085676
-52.759817,-17.288141
-45.30376,-20.662241
-60.600519,-12.202006
-58.279061,-6.021556
-54.691164,-14.272795
-65.313917,0.314506
-50.885284,-20.054431
-56.78201,-8.781617
-57.043657,-23.641617
-49.924072,-10.634838
-52.25942,-4.691879
-72.009248,-8.610801
-63.2435,-2.211582
-52.146129,-22.945982
-55.020058,-4.852444
-66.362768,0.669216
-47.086542,-12.194047
-66.853998,-2.523638
-52.255338,-22.432596
-42.334603,-22.507855
-56.477294,-24.246387
-58.23785,-1.074908
-59.591994,-0.813417
-53.119091,-12.686109
-53.220145,-7.7795
-48.654071,-23.088819
-54.549216,-17.371257
-59.00478,-15.453803
-52.749981,-30.295387
-47.735199,-16.93207
-68.984894,-6.033931
-70.392043,-6.780231
-56.999451,-9.097081
-50.015712,-15.115306
-64.313236,-1.452666
-45.29382,-18.172204
-49.392408,-13.153212
-54.454452,-24.914445
-44.715586,-23.130595
-70.812747,-3.9627
-50.986553,-16.050776
-49.767907,-16.111786
-53.992899,1.345466
-45.415055,-20.489184
-51.457241,-25.211608
-52.700375,-10.928805
-63.347462,-9.724295
-51.469316,-9.710887
-54.423259,-18.913122
-68.719744,-2.959804
-46.485875,-23.865696
-72.065393,-8.573378
-47.835213,-17.340413
-56.462462,-16.063687
-68.558602,-7.153302
-52.422291,-29.610226
-65.149361,-0.330238
-63.158857,-4.094721
-52.264022,1.904376
-53.07518,-1.93471
-55.545628,-16.375592
-54.810757,-27.734242
-57.00586,1.16898
-56.551623,-28.232613
-57.277587,-20.018965
-51.464007,-19.880833
-45.124359,-19.091844
-57.909501,-28.154202
-54.013315,-29.689909
-44.724225,-16.042276
-57.052803,0.465673
-59.26285,-6.344988
-50.942738,-11.06199
-54.325419,-29.949896
-50.661281,-14.421504
-53.071662,-1.07983
-64.511242,-0.186382
-58.003985,-20.436028
-53.023014,-22.031105
-71.638041,-3.090388
-54.865665,-27.984691
-46.93494,-13.908002
-49.629537,-21.275203
-56.362169,-30.31426
-72.214223,-5.773552
-47.694003,-22.642565
-67.181906,-5.55369
-52.606039,-17.499898
-72.770533,-9.300416
-53.069488,0.679034
-63.050001,-1.898092
-56.578625,-3.417085
-54.579646,-16.43945
-57.686177,-12.230165
-51.362144,-26.069828
-62.984481,-2.68365
-55.139675,-16.834051
-52.958689,-7.058048
-71.419588,-8.305989
-60.455642,-14.793813
-44.47548,-16.535955
-55.493847,-7.668897
-50.380587,-27.867424
-68.506752,-2.109149
-56.425164,-16.032499
-48.689383,-19.37345
-51.879619,-27.077685
-70.801185,-4.779082
-70.236778,-9.035667
-67.408458,-4.813287
-69.245494,-4.95881
-51.27781,-26.43089
-45.561797,-24.102793
-55.160015,-16.202512
-62.175778,-0.006645
-50.529864,-13.09963
-53.371641,-29.051432
-54.198622,-21.816042
-41.87482,-21.577908
-51.522619,-18.26115
-54.03537,-20.043358
-45.609301,-18.77498
-53.314924,-6.271544
-51.376038,-10.005533
-45.912443,-15.183226
-55.092375,-15.338508
-57.625906,-29.770159
-42.652316,-22.356038
-57.034718,-5.790718
-55.624858,-12.912711
-48.831203,-25.592308
-57.008733,-13.622332
-57.377136,-12.871881
-70.276106,-1.461196
-53.995018,-8.049833
-52.292417,-18.511618
-55.750704,-30.080553
-52.384036,-28.357076
-44.324259,-18.514283
-70.947479,-5.180809
-61.319134,-9.288593
-60.028645,-15.011239
-64.370523,-3.816107
-54.20647,-15.249301
-44.768114,-23.096413
-47.213636,-14.310376
-47.520165,-11.777525
-60.572511,-9.511302
-58.999423,-8.735104
-50.456104,-26.150433
-50.570759,-12.367416
-64.394205,-6.05038
-65.48416,1.42004
-46.781637,-14.490552
-42.895091,-22.297529
-50.149952,-3.827257
-63.996435,0.051325
-48.244543,-22.665172
-51.705451,-27.368963
-57.266998,-13.933647
-57.681066,-13.479291
-70.703788,-6.223133
-63.375582,-11.241299
-51.725072,-8.91997
-60.246237,0.535583
-53.673388,-26.705024
-45.639276,-14.161407
-55.342201,-23.376406
-52.010807,-20.692907
-55.148023,-2.658353
-53.194235,-25.897261
-53.888843,-2.119776
-69.062845,-7.122541
-51.752698,-29.045688
-56.604188,-14.934233
-66.482619,-6.750998
-51.775434,-4.543609
-50.942323,-2.820762
-66.985556,-3.335695
-55.647881,-32.832268
-44.237967,-19.031251
-70.04627,-8.406743
-50.269278,-20.417486
-49.264499,-14.758968
-50.872479,-1.000873
-54.17176,-22.079619
-53.489319,-4.998692
-49.264061,-1.797649
-53.748635,-17.309499
-57.179369,-13.170728
-51.981001,-8.733135
-53.011022,-10.038355
-58.801308,-6.773986
-58.968666,-9.435021
-65.57555,-4.522023
-65.826386,-8.716943
-65.045845,-2.673939
-54.43782,-29.070618
-52.975578,-6.58785
-46.541934,-24.0759
-72.354064,-3.088445
-52.200951,0.416111
-65.951873,-7.663874
-53.703005,-1.34889
-50.853411,-11.60921
-68.673349,-5.23794
-47.114659,-23.266113
-49.666754,-0.416193
-60.834013,-6.697131
-46.059285,-19.220673
-57.297785,-14.068495
-52.823821,-16.077341
-66.289405,-2.440189
-49.367149,-19.065726
-67.070766,-2.425155
-56.424553,-18.899827
-52.819298,-8.754003
-53.105836,-27.390582
-56.949868,-24.853874
-56.550352,-5.17095
-45.319279,-20.499347
-50.669371,-27.737135
-46.134961,-14.800582
-67.954631,-0.444835
-52.316451,-4.577326
-65.364536,-1.192205
-43.07799,-21.612622
-55.0812,-9.740181
-59.398933,-11.185044
-59.305327,-15.302767
-54.373905,-17.408653
-46.742117,-12.558351
-64.810053,-4.59681
-54.138741,-20.813143
-42.830137,-17.890288
-53.720157,-5.110491
-46.018436,-17.884551
-69.023114,-1.292396
-44.405346,-23.275409
-52.046552,-24.247526
-51.257433,-23.796986
-57.237044,-1.764829
-53.847232,-6.766154
-58.324854,-6.234895
-49.418478,-3.686439
-55.052259,-31.714884
-53.739126,-14.34698
-45.774249,-12.70707
-69.02943,-2.943308
-70.09364,-4.643285
-54.362419,-11.963521
-46.214489,-19.899691
-45.223039,-20.240137
-51.739085,-11.816024
-49.887584,-0.422427
-60.152114,-15.875808
-54.867568,-14.34048
-57.960276,-7.254767
-57.751887,-8.872857
-52.803614,-23.272387
-47.904195,-1.688107
-56.067704,-23.828652
-58.092468,-12.461438
-52.45342,-1.144048
-68.789919,-8.349866
-51.680322,-5.140324
-51.966123,-15.973195
-54.584544,-9.117549
-55.205013,-9.90145
-69.817814,-8.322104
-55.53319,-9.804018
-70.425425,-7.182447
-51.219253,-26.299174
-45.120744,-23.683153
-60.83288,-11.99132
-57.325952,-28.962991
-57.990137,-14.559838
-53.620688,-13.834777
-50.658166,-4.522476
-56.498228,-3.506271
-62.174404,-10.638421
-52.451641,-19.190689
-51.774626,-26.271981
-63.780644,-3.634785
-58.922994,-14.339755
-48.850464,1.26545
-65.759069,-2.719709
-57.227318,1.240954
-53.18404,-21.855385
-49.106698,-21.796136
-49.37052,-18.146124
-51.253943,0.581168
-55.043339,-27.334714
-46.454318,-13.826908
-69.156803,-4.157413
-49.743568,-10.478075
-72.631989,-9.227343
-48.222396,-24.445379
-67.774675,-3.225507
-55.686683,-26.452291
-54.384628,-16.420766
-51.782156,3.335355
-52.427928,-23.138636
-57.207718,-14.455254
-64.311584,1.215541
-58.994456,-0.028184
-59.518316,-8.740337
-71.109965,-9.012039
-42.110931,-20.446183
-56.793964,-4.817482
-51.517682,-13.684991
-68.062926,-8.439298
-61.52648,-11.916002
-64.45763,1.29845
-58.158885,-14.352479
-57.516976,-3.901754
-58.49344,-13.097402
-64.714134,-3.758738
-68.01269,-3.818657
-52.577128,-19.874192
-60.372338,-5.539571
-55.834589,-3.857837
-49.645063,-14.263363
-49.831163,-18.14642
-62.142847,-8.495305
-48.17335,-15.425391
-63.20503,0.4941
-46.486824,-17.696625
-60.272873,-12.044285
-56.21065,-12.248137
-53.502668,-23.32279
-58.408128,-13.641377
-57.853664,-21.121537
-54.303502,-8.840275
-66.941218,-6.226617
-50.309121,-20.329358
-53.800405,-20.526256
-63.449396,-10.451717
-54.575572,-19.361736
-48.650571,-0.65456
-57.452651,-11.328611
-58.033923,-19.103056
-65.029316,-2.129547
-73.423351,-4.242439
-64.939708,0.876125
-47.848273,-14.368243
-58.082899,-7.362936
-60.522913,-6.983648
-55.718601,-19.141879
-53.331751,-21.371756
-52.129246,-13.508547
-51.23224,-2.589786
-61.716706,-7.72363
-51.375674,-0.233308
-52.530391,-14.797918
-49.46739,-16.442761
-46.716258,-17.801748
-53.794582,2.060276
-67.041734,-5.886992
-64.581573,-8.40002
-48.583908,-20.249807
-50.877108,-27.186547
-61.234239,-6.619952
-57.120283,-11.227482
-69.555998,-1.049827
-51.96279,-19.884661
-56.431149,-12.33895
-52.024808,-1.669167
-72.45281,-5.03254
-48.448027,-22.201205
-52.157479,-29.941333
-63.90901,-8.935972
-63.563733,-2.776485
-68.427852,-5.012845
-55.240905,-1.622648
-51.000458,-14.383686
-45.395017,-15.802599
-60.365774,-0.876616
-50.008357,-2.319646
-53.998748,-15.111195
-58.374575,-12.185628
-47.151785,-23.847966
-55.715724,-8.168079
-57.509554,-1.440788
-61.980552,-0.623885
-53.257548,-25.425807
-51.410511,-3.899092
-46.408272,-22.936404
-52.764658,-1.410516
-67.693244,-7.064319
-53.092268,-2.141811
-68.481656,-1.592979
-53.605373,-9.847295
-68.348845,-1.895298
-57.140356,-12.804418
-54.664889,-31.128757
-62.57078,-6.261959
-55.04938,-30.612839
-69.947751,-6.435735
-48.618296,-13.994143
-54.37308,-28.278327
-62.936184,-5.856152
-47.492243,-20.13391
-56.837232,-22.571972
-57.372859,-18.692326
-52.135172,-25.528182
-60.631239,-15.406581
-57.781463,-7.395392
-56.137259,-24.861524
-45.326014,-20.786751
-54.970501,-3.004516
-50.69226,-28.792856
-54.567272,-30.374367
-53.860728,-25.745419
-45.452831,-15.820945
-69.117943,-5.139949
-66.805402,-0.064951
-60.116237,-16.772103
-54.928523,-1.077003
-51.797628,-29.543525
-66.428793,-6.93098
-60.458942,-3.180709
-72.27783,-5.609964
-68.33609,-5.53421
-54.207865,-17.339888
-53.29775,-7.940285
-55.185371,1.513921
-56.594944,0.501907
-52.655248,-3.751623
-49.764311,-11.269495
-56.614194,-0.54183
-48.003059,-15.515134
-66.301887,-3.410884
-50.901389,-13.199984
-66.007673,1.107362
-68.166937,-2.146278
-69.754219,-4.408401
-65.775954,-6.028732
-62.042844,-6.227744
-58.374024,-9.214494
-58.069394,-20.800872
-64.59075,0.738335
-56.46453,-17.079324
-48.503652,-19.086801
-56.682918,-4.809969
-53.011689,-8.190151
-52.992994,-1.227391
-45.459525,-17.511435
-48.170553,-25.358888
-51.122361,-22.844688
-57.533013,-7.151756
-72.976378,-7.026408
-49.807612,-27.192534
-65.460816,0.499772
-54.198662,-30.166163
-53.570941,-2.367589
-55.694846,-9.274845
-59.415602,-6.147029
-55.976817,-4.825691
-63.030533,-4.035457
-56.710594,-13.181012
-54.905919,-18.654603
-52.378414,-18.870705
-56.5722,-7.393094
-56.723593,-1.482697
-48.54834,0.534602
-60.685856,-16.159838
-50.808166,-21.690208
-51.955564,-4.714117
-57.621386,-14.556994
-46.723565,-20.656243
-69.037207,-6.299994
-58.84115,-5.695258
-58.262429,-16.600358
-65.993362,-2.094097
-58.20088,-7.884263
-53.774982,-12.780927
-62.177746,1.862004
-59.786828,-4.409275
-60.431401,-15.709238
-51.470653,-14.384876
-49.278005,-24.009084
-62.358487,-7.475219
-43.063174,-21.797432
-67.891982,-0.880503
-51.716155,-29.154823
-50.191698,-23.264405
-43.877179,-18.388134
-46.592234,-12.425748
-64.862544,-5.961606
-51.311723,-10.061809
-72.2169,-4.497321
-47.730793,-20.228316
-49.847875,1.116827
-46.866445,-23.526462
-49.513726,-12.343068
-58.262249,-19.232886
-55.927288,-28.805449
-45.134208,-16.299359
-45.819736,-13.644493
-54.884113,-21.959368
-59.031683,0.879267
-45.878217,-17.75093
-56.086197,-17.528988
-51.071129,-28.148604
-50.894851,-22.947679
-54.874958,-5.108926
-57.631559,-1.797308
-57.295835,-14.40118
-68.326081,-2.777898
-46.737399,-20.53612
-47.795085,-14.017683
-45.596064,-21.536326
-51.659121,-23.976962
-59.382119,-9.415334
-53.958792,-29.767188
-70.962412,-5.233926
-59.241014,-1.474695
-63.584745,-3.180791
-57.273636,-9.507881
-71.622066,-3.263741
-52.015786,3.286411
-51.443841,-15.020291
-52.817244,-0.545817
-57.419875,-1.013097
-45.427403,-18.356397
-70.379478,-6.994964
-61.882327,-4.408921
-68.181093,-5.570881
-59.253891,-1.969048
-57.679267,-29.715067
-59.556339,-16.687639
-52.79854,-14.394077
-45.849219,-20.878958
-59.15479,-8.10252
-69.78091,-6.319937
-56.941505,-2.305664
-47.045545,-16.473498
-58.569281,-18.374042
-55.76401,-28.381066
-58.206899,-2.34293
-73.487729,-4.371106
-45.378436,-19.413664
-63.281064,-6.281956
-68.341137,-1.042547
-51.800862,-1.287635
-52.318657,-4.622253
-56.708718,-10.064451
-49.942712,-20.784396
-52.010771,-18.062736
-57.328402,-24.635671
-48.792065,-16.018707
-53.42549,-17.585911
-70.417898,-6.620358
-50.898868,-9.617056
-63.692798,-3.349681
-59.613122,-2.853303
-54.775219,-0.382494
-53.575976,-29.365445
-60.312712,-4.241064
-68.198407,0.719272
-68.229324,-8.58452
-53.937149,-4.523832
-58.795903,-5.536083
-48.552638,-25.708243
-54.252988,-8.471361
-55.025267,-11.853876
-55.172879,-0.648835
-68.679757,-1.021221
-42.959567,-22.09512
-61.98919,1.846265
-54.336533,-17.969936
-59.423051,-17.971035
-54.489542,-20.140605
-68.946545,-5.751279
-65.912361,-6.518868
-65.753983,0.725667
-59.53478,-16.125819
-46.393781,-12.452562
-46.906223,-20.219812
-50.252943,-27.913498
-58.879072,-11.716017
-55.456594,-27.188955
-69.633464,-6.338528
-55.934077,-9.18335
-55.881448,0.762028
-59.134962,-16.869273
-53.273908,-29.957458
-52.328813,-6.945613
-58.683601,-5.555482
-60.963041,-15.82966
-45.403703,-15.889475
-55.753959,-32.424945
-67.375889,0.297915
-59.647755,-0.030495
-55.430214,-9.46417
-64.532945,-5.766076
-52.491376,-16.226972
-54.958768,-25.386828
-61.378565,-9.019623
-56.240314,-16.196656
-51.040267,-25.9601
-73.064833,-4.196841
-50.557779,-28.5369
-66.360162,-7.28465
-66.459481,-3.224679
-55.380663,-6.827897
-61.277894,-0.519215
-47.620955,-19.314099
-60.463273,1.000175
-53.898223,-12.394607
-71.925435,-9.299016
-60.929084,-13.06467
-52.476252,-4.148738
-66.813839,0.426617
-64.203226,0.496383
-65.186845,-1.961809
-61.881796,-5.537023
-52.248656,-28.60709
-51.97881,-26.848562
-51.12949,-22.998995
-58.909914,-4.241575
-44.937636,-20.779921
-45.161793,-21.100467
-49.094763,-20.682046
-72.815047,-3.940202
-49.856428,-27.41321
-52.828309,-25.486969
-57.298883,-22.70145
-50.534365,-10.999476
-52.754707,-28.614928
-55.606302,-30.611699
-53.423456,-2.076723
-57.144322,-17.779364
-60.104705,-3.312216
-64.348458,-7.504209
-61.66985,1.460908
-57.775651,-12.481868
-49.528622,-26.614874
-50.105825,-18.58665
-56.75671,-21.598464
-59.490678,-1.585852
-56.438995,-20.379807
-60.607906,-16.332909
-55.305273,-15.322327
-69.715816,-7.724987
-52.122112,0.394738
-57.293998,-1.191333
-53.762538,-0.537813
-52.706836,-22.523915
-64.04372,0.684272
-59.658741,-14.884391
-51.420321,-12.652651
-49.078639,-26.568746
-59.11265,-9.676433
-62.304842,1.505716
-68.111361,-1.447779
-54.099385,-22.353023
-64.714842,-4.480964
-70.326609,-3.884026
-56.799559,0.674044
-43.039186,-18.538743
-71.625527,-7.23058
-53.364722,-27.130674
-57.368491,-20.943071
-50.645066,-16.399106
-61.635343,-7.43726
-48.578752,-18.977905
-55.921141,-18.771415
-53.315571,-17.074545
-56.686724,-5.383129
-54.236568,-29.490176
-49.088665,-16.772706
-52.942633,-5.048916
-54.389387,-22.39645
-57.352298,-19.71152
-57.653957,-12.050309
-61.626059,-14.004565
-51.110866,-22.189196
-60.897893,-14.866716
-54.399701,-11.085631
-54.982933,-16.154311
-61.505884,-3.142726
-55.652077,-25.391728
-53.154711,-27.27412
-57.259202,-0.964452
-44.916678,-15.752869
-60.92108,-13.105335
-49.353927,-11.519641
-60.725157,-7.090219
-70.612993,-6.072122
-49.595434,-22.901007
-49.276284,-13.027074
-54.181916,-5.888489
-57.234697,-17.198937
-54.578234,-9.416166
-51.838783,-27.256255
-54.518255,-28.976728
-72.375027,-4.100602
-45.754495,-22.198334
-49.901157,-19.10792
-52.282279,-18.401912
-56.740879,-11.632668
-63.73777,-1.430868
-47.966969,-18.784847
-68.152596,-6.677845
-56.721566,-15.566915
-51.326102,-14.387383
-47.657234,-14.091037
-57.344531,-1.748255
-63.485637,-10.153592
-67.937694,0.850561
-43.197607,-22.344779
-67.449235,-5.529903
-60.191922,-2.530878
-49.440995,1.27495
-50.753698,-13.029
-51.596846,-11.598791
-66.42077,0.782343
-57.708126,1.404391
-45.321981,-16.621653
-51.844968,-11.7547
-63.816214,-5.272516
-58.289246,-0.682963
-69.252582,-0.877262
-62.628115,-3.387516
-69.380396,-1.336347
-55.870846,-29.982558
-65.100437,-3.099055
-53.352466,-22.488033
-52.624852,-24.442625
-49.057313,-16.617739
-59.944207,-10.486464
-56.214791,-11.70627
-55.608682,-9.079233
-52.163625,-18.291995
-49.757664,-22.052889
-52.4464,-26.506528
-72.690607,-6.18714
-50.734996,-12.294031
-61.109845,-15.788329
-55.128666,-0.761519
-63.547997,-9.394161
-49.728477,-20.553655
-69.393163,-0.797751
-48.30557,-19.340581
-72.724129,-8.550716
-45.061725,-16.090384
-46.127404,-19.959302
-53.24026,-23.993615
-41.849703,-19.322423
-57.130276,-22.409923
-51.553833,-13.046873
-54.093086,-28.763189
-58.609877,-17.26183
-57.618967,-20.634047
-53.518795,-14.760987
-65.308049,-8.207428
-64.341389,-9.717266
-68.664105,-1.424956
-49.940892,-22.510658
-56.842611,-19.032316
-50.147111,-10.129446
-50.390764,-0.836839
-57.96256,-20.2288
-51.412443,-3.622812
-60.56145,-7.712695
-53.238467,-21.662462
-54.514802,-3.306985
-61.18462,-12.028733
-52.947737,-29.861037
-45.552445,-23.58037
-48.362444,-1.380983
-49.282494,-1.036714
-59.358113,-8.730342
-55.973675,-22.341649
-49.189758,-11.114317
-66.282136,-3.818402
-55.094574,-12.398457
-60.938656,-2.028959
-62.664074,-7.389358
-65.634097,-2.059471
-72.871408,-6.254298
-73.015333,-5.669199
-54.309722,-15.994739
-58.11823,-2.911633
-54.731375,-12.606433
-48.923935,-24.922575
-61.478947,-12.046972
-52.861468,-10.339253
-72.702805,-7.479322
-54.911802,-3.221448
-51.844758,-12.013649
-52.36927,-6.972879
-55.197906,-18.859631
-56.916399,-11.540115
-48.797245,-1.685719
-52.196063,-1.415702
-49.837717,-22.202906
-66.659321,-1.468977
-55.750666,-5.734099
-64.25254,-4.411093
-69.662111,-7.564929
-55.24172,-28.16466
-44.878553,-22.915353
-60.881929,1.493764
-51.758622,-3.689323
-52.516867,-3.411999
-71.877951,-7.200308
-54.443357,1.663208
-66.452725,-5.857861
-50.980578,-11.253161
-66.504449,0.057951
-46.936875,-15.281481
-62.532754,-1.157254
-72.055803,-3.129853
-58.730527,-13.344028
-47.749326,-24.485523
-50.747917,-2.870417
-54.174527,-26.2563
-64.938401,-2.465397
-45.035237,-19.754033
-62.025471,-5.687467
-57.147786,-27.444577
-65.410523,-0.501858
-48.895094,-18.950836
-57.207122,-7.040416
-46.882641,-22.309996
-66.377792,-4.250444
-53.255232,0.148818
-53.053441,-18.653241
-59.257601,-15.876597
-52.788477,0.94338
-51.115457,-27.749175
-56.275988,-2.206229
-51.816005,-23.124802
-59.080462,-5.091037
-50.962325,-27.141723
-60.14133,-9.385858
-51.719391,-17.931325
-63.225,-10.292097
-48.483621,-21.937064
-51.285357,-15.149537
-51.380997,-15.567632
-59.734122,-14.559551
-48.569261,-13.809974
-53.59501,-17.390585
-57.798394,-9.922218
-61.30984,-13.272385
-56.523848,-13.979967
-55.901909,-13.451928
-61.886272,-4.985625
-58.797243,-5.874178
-46.500626,-23.830157
-41.742763,-21.070074
-55.371323,-17.762789
-64.68521,-1.779349
-56.857098,-29.052106
-48.367046,-12.386358
-41.5118,-21.756718
-49.178394,-22.008657
-67.36289,-3.884062
-58.254173,-1.804046
-59.951315,0.017257
-56.267906,-14.049304
-46.881485,-24.07839
-60.473642,-16.941496
-61.326141,1.132685
-49.555259,-22.442472
-71.318808,-5.626777
-56.816044,-14.05114
-66.268656,-2.606909
-52.819601,-5.098231
-51.890565,4.01526
-62.728865,-2.128294
-51.306749,-26.823025
-54.41685,-15.348621
-53.158602,-18.483213
-57.831038,-8.473851
-71.369962,-9.525513
-67.949859,-6.584578
-60.704598,-8.597164
-52.500832,0.129127
-69.945851,-3.22546
-63.507779,-2.540395
-57.710423,1.724784
-53.438205,-24.948117
-58.277547,-7.862943
-72.815424,-3.829037
-48.597392,-25.136972
-55.514794,-4.723745
-57.502295,-12.727007
-57.165151,-14.091554
-57.152,-23.361627
-50.868482,-17.24731
-52.127086,-27.087327
-59.772875,-1.659325
-51.865619,-13.869183
-51.950247,-3.985571
-50.513834,-15.287718
-55.129228,-2.542355
-65.214795,-3.598185
-60.738819,-13.099951
-67.607467,-2.871303
-43.145059,-20.795571
-60.649778,-15.788523
-50.898513,-14.485285
-44.082821,-20.790806
-47.299996,-24.534601
-52.33198,-26.892918
-41.740234,-21.536187
-46.495297,-18.838618
-59.589132,-15.235238
-54.742371,-15.366048
-44.621826,-19.527917
-60.413842,-17.27401
-47.644426,-21.051214
-50.723219,-17.097935
-61.80501,-10.848854
-61.489227,-14.173527
